更新时间,#genre#
CETV2,http://113.111.16.104:8889/udp/239.77.0.28:5146$订阅源
CETV4,http://183.7.114.252:4022/udp/239.77.1.200:5146$订阅源
CETV4,http://183.7.114.252:4022/udp/239.253.43.40:5146$订阅源
CETV4,http://183.7.114.252:4022/udp/239.253.43.114:5146$订阅源
CETV4,http://imlucky.win:10001/udp/239.253.43.114:5146$订阅源
CETV4,http://imlucky.win:10001/udp/239.77.1.200:5146$订阅源
CETV4,http://imlucky.win:10001/udp/239.253.43.40:5146$订阅源
CETV4,https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8?contentid=2820180516001$订阅源
CETV4,http://39.134.136.161:6610/000000001000/5000000006000012123/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000006000012123$订阅源
CETV4,http://39.134.136.161:6610/000000001000/1000000005000025333/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000005000025333$订阅源
CETV4,http://39.134.136.161:6610/000000001000/6000000005000042312/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000005000042312$订阅源

📡卫视频道,#genre#
北京卫视,http://182.113.6.165:9901/tsfile/live/0119_1.m3u8$订阅源
北京卫视,http://115.48.61.253:9901/tsfile/live/0122_1.m3u8$订阅源
北京卫视,http://115.48.63.1:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
北京卫视,http://123.52.111.129:9901/tsfile/live/0122_1.m3u8$订阅源
北京卫视,http://113.57.111.4:1111/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
北京卫视,http://114.105.184.92:9901/tsfile/live/0130_1.m3u8$订阅源
北京卫视,http://115.48.61.74:9901/tsfile/live/0122_1.m3u8$订阅源
北京卫视,http://113.220.233.228:9999/tsfile/live/0122_1.m3u8$订阅源
北京卫视,http://123.159.129.209:9901/tsfile/live/0016_1.m3u8$订阅源
北京卫视,http://123.159.135.189:9901/tsfile/live/0016_1.m3u8$订阅源
北京卫视,http://221.222.162.206:8888/rtp/239.3.1.241:8000$组播源
北京卫视,http://221.219.96.192:8012/rtp/239.3.1.241:8000?$组播源
北京卫视,http://60.223.69.250:10000/rtp/226.0.2.177:9328$组播源
北京卫视,http://mom.cloudns.be:9901/tsfile/live/38725_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源
广东卫视,http://115.48.61.253:9901/tsfile/live/0125_1.m3u8$订阅源
广东卫视,http://115.48.63.1:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
广东卫视,http://123.52.111.129:9901/tsfile/live/0125_1.m3u8$订阅源
广东卫视,http://113.57.111.4:1111/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
广东卫视,http://58.19.43.46:9901/tsfile/live/1039_1.m3u8$订阅源
广东卫视,http://114.105.184.92:9901/tsfile/live/1012_1.m3u8$订阅源
广东卫视,http://123.159.129.209:9901/tsfile/live/0107_1.m3u8$订阅源
广东卫视,http://123.159.135.189:9901/tsfile/live/0107_1.m3u8$订阅源
广东卫视,http://182.117.199.35:9901/tsfile/live/1006_1.m3u8$订阅源
广东卫视,http://117.190.144.101:1111/tsfile/live/1011_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
广东卫视,http://221.219.96.192:8012/rtp/239.3.1.142:8048?$组播源
广东卫视,http://60.223.69.250:10000/rtp/226.0.2.146:9080$组播源
广东卫视,http://60.2.190.206:4000/rtp/239.253.92.206:8108$组播源
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0$订阅源
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv$订阅源
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639$订阅源
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=8ee59707fee3ef96c922e680-167055218938751&wsIPSercert=d24f6d7c9d3646d9533d492d5209384b&wsMonitor=0$订阅源
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv#http://stream.qhbtv.com/adws/sd/live.m3u8$订阅源
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8###HLS$订阅源
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8#http://zhibo.hkstv.tv/livestream/mutfysrq.flv$订阅源
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv###HLS$订阅源
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639&wsIPSercert=6f8d45434604e7d22f5b0abbc0231d01&wsMonitor=0###HLS$订阅源
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?$订阅源
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8###HLS$订阅源
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$订阅源
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8$订阅源
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$订阅源
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8?$订阅源
浙江卫视,http://182.113.6.165:9901/tsfile/live/0131_1.m3u8$订阅源
浙江卫视,http://115.48.63.1:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
浙江卫视,http://113.57.111.4:1111/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
浙江卫视,http://58.19.43.46:9901/tsfile/live/1037_1.m3u8$订阅源
浙江卫视,http://114.105.184.92:9901/tsfile/live/0124_1.m3u8$订阅源
浙江卫视,http://221.219.96.192:8012/rtp/239.3.1.137:8036?$组播源
浙江卫视,http://60.223.69.250:10000/rtp/226.0.2.144:9064$组播源
浙江卫视,http://60.2.190.206:4000/rtp/239.253.92.90:8020$组播源
浙江卫视,http://mom.cloudns.be:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源
湖南卫视,http://182.113.6.165:9901/tsfile/live/0135_1.m3u8$订阅源
湖南卫视,http://115.48.61.253:9901/tsfile/live/0128_1.m3u8$订阅源
湖南卫视,http://115.48.63.1:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖南卫视,http://113.57.111.4:1111/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖南卫视,http://58.19.43.46:9901/tsfile/live/1036_1.m3u8$订阅源
湖南卫视,http://115.48.61.74:9901/tsfile/live/0128_1.m3u8$订阅源
湖南卫视,http://123.159.129.209:9901/tsfile/live/0019_1.m3u8$订阅源
湖南卫视,http://123.159.135.189:9901/tsfile/live/0019_1.m3u8$订阅源
湖南卫视,http://182.117.199.35:9901/tsfile/live/1004_1.m3u8$订阅源
湖南卫视,http://117.190.144.101:1111/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
湖南卫视,http://221.219.96.192:8012/rtp/239.3.1.132:8012?$组播源
湖南卫视,http://60.223.69.250:10000/rtp/226.0.2.143:9056$组播源
湖南卫视,http://60.2.190.206:4000/rtp/239.253.92.84:8015$组播源
湖南卫视,http://mom.cloudns.be:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源
湖北卫视,http://182.113.6.165:9901/tsfile/live/0132_1.m3u8$订阅源
湖北卫视,http://115.48.63.1:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖北卫视,http://113.57.111.4:1111/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖北卫视,http://58.19.43.46:9901/tsfile/live/1044_1.m3u8$订阅源
湖北卫视,http://123.159.129.209:9901/tsfile/live/0116_1.m3u8$订阅源
湖北卫视,http://123.159.135.189:9901/tsfile/live/0116_1.m3u8$订阅源
湖北卫视,http://221.222.162.206:8888/udp/239.3.1.138:8044$订阅源
湖北卫视,http://60.2.190.206:4000/udp/239.253.92.210:6567$订阅源
湖北卫视,http://120.6.209.42:8866/udp/239.253.92.210:6567$订阅源
湖北卫视,http://222.129.139.229:8888/udp/239.3.1.138:8044$订阅源
湖北卫视,http://221.219.96.192:8012/rtp/239.3.1.138:8044?$组播源
湖北卫视,http://60.223.69.250:10000/rtp/226.0.2.150:9112$组播源
湖北卫视,http://60.2.190.206:4000/rtp/239.253.92.210:6567$组播源
湖北卫视,http://mom.cloudns.be:9901/tsfile/live/38726_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源
黑龙江卫视,http://182.113.6.165:9901/tsfile/live/0142_1.m3u8$订阅源
黑龙江卫视,http://115.48.61.253:9901/tsfile/live/0143_1.m3u8$订阅源
黑龙江卫视,http://115.48.63.1:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
黑龙江卫视,http://58.19.43.46:9901/tsfile/live/1008_1.m3u8$订阅源
黑龙江卫视,http://114.105.184.92:9901/tsfile/live/0143_1.m3u8$订阅源
黑龙江卫视,http://123.159.129.209:9901/tsfile/live/1001_1.m3u8$订阅源
黑龙江卫视,http://123.159.135.189:9901/tsfile/live/1001_1.m3u8$订阅源
黑龙江卫视,http://221.222.162.206:8888/udp/239.3.1.133:8016$订阅源
黑龙江卫视,http://60.2.190.206:4000/udp/239.253.92.85:8016$订阅源
黑龙江卫视,http://120.6.209.42:8866/udp/239.253.92.85:8016$订阅源
黑龙江卫视,http://221.219.96.192:8012/rtp/239.3.1.133:8016?$组播源
黑龙江卫视,http://60.223.69.250:10000/rtp/226.0.2.151:9120$组播源
黑龙江卫视,http://60.2.190.206:4000/rtp/239.253.92.85:8016$组播源
黑龙江卫视,http://mom.cloudns.be:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源
安徽卫视,http://115.48.61.253:9901/tsfile/live/0130_1.m3u8$订阅源
安徽卫视,http://115.48.63.1:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
安徽卫视,http://113.57.111.4:1111/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
安徽卫视,http://58.19.43.46:9901/tsfile/live/1040_1.m3u8$订阅源
安徽卫视,http://115.48.61.74:9901/tsfile/live/0130_1.m3u8$订阅源
安徽卫视,http://113.220.233.228:9999/tsfile/live/0130_1.m3u8$订阅源
安徽卫视,http://123.159.129.209:9901/tsfile/live/0130_2.m3u8$订阅源
安徽卫视,http://123.159.135.189:9901/tsfile/live/0130_2.m3u8$订阅源
安徽卫视,http://182.117.199.35:9901/tsfile/live/1007_1.m3u8$订阅源
安徽卫视,http://117.190.144.101:1111/tsfile/live/1010_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
安徽卫视,http://221.219.96.192:8012/rtp/239.3.1.211:8064?$组播源
安徽卫视,http://60.223.69.250:10000/rtp/226.0.2.145:9072$组播源
安徽卫视,http://60.2.190.206:4000/rtp/239.253.92.209:6566$组播源
安徽卫视,http://mom.cloudns.be:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源
重庆卫视,http://115.48.61.253:9901/tsfile/live/0142_1.m3u8$订阅源
重庆卫视,http://115.48.63.1:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
重庆卫视,http://113.57.111.4:1111/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
重庆卫视,http://58.19.43.46:9901/tsfile/live/1042_1.m3u8$订阅源
重庆卫视,http://114.105.184.92:9901/tsfile/live/0142_1.m3u8$订阅源
重庆卫视,http://115.48.61.74:9901/tsfile/live/0142_1.m3u8$订阅源
重庆卫视,http://123.159.129.209:9901/tsfile/live/0122_1.m3u8$订阅源
重庆卫视,http://123.159.135.189:9901/tsfile/live/0122_1.m3u8$订阅源
重庆卫视,http://117.190.144.101:1111/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
重庆卫视,http://221.222.162.206:8888/udp/239.3.1.122:8160$订阅源
重庆卫视,http://221.219.96.192:8012/rtp/239.3.1.122:8160?$组播源
重庆卫视,http://60.223.69.250:10000/rtp/226.0.2.174:9304$组播源
重庆卫视,http://60.2.190.206:4000/rtp/239.253.92.10:6053$组播源
重庆卫视,http://mom.cloudns.be:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源
东方卫视,http://115.48.63.1:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
东方卫视,http://113.57.111.4:1111/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
东方卫视,http://58.19.43.46:9901/tsfile/live/1035_1.m3u8$订阅源
东方卫视,http://112.46.85.60:8009/hls/31/index.m3u8$订阅源
东方卫视,http://113.220.233.228:9999/tsfile/live/1005_1.m3u8$订阅源
东方卫视,http://182.117.199.35:9901/tsfile/live/1003_1.m3u8$订阅源
东方卫视,http://117.190.144.101:1111/tsfile/live/1003_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
东方卫视,http://221.222.162.206:8888/udp/239.3.1.136:8032$订阅源
东方卫视,http://60.2.190.206:4000/udp/239.253.92.89:8019$订阅源
东方卫视,http://120.6.209.42:8866/udp/239.253.92.89:8019$订阅源
东方卫视,http://60.223.69.250:10000/rtp/226.0.2.175:9312$组播源
东方卫视,http://60.2.190.206:4000/rtp/239.253.92.89:8019$组播源
东方卫视,http://120.6.209.42:8866/rtp/239.253.92.89:8019$组播源
东南卫视,http://123.52.111.129:9901/tsfile/live/0137_1.m3u8$订阅源
东南卫视,http://113.57.111.4:1111/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
东南卫视,http://58.19.43.46:9901/tsfile/live/1046_1.m3u8$订阅源
东南卫视,http://114.105.184.92:9901/tsfile/live/0137_1.m3u8$订阅源
东南卫视,http://123.159.129.209:9901/tsfile/live/0131_1.m3u8$订阅源
东南卫视,http://123.159.135.189:9901/tsfile/live/0131_1.m3u8$订阅源
东南卫视,http://117.190.144.101:1111/tsfile/live/1015_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
东南卫视,http://221.222.162.206:8888/udp/239.3.1.156:8148$订阅源
东南卫视,http://60.2.190.206:4000/udp/239.253.92.201:6146$订阅源
东南卫视,http://120.6.209.42:8866/udp/239.253.92.201:6146$订阅源
东南卫视,http://221.219.96.192:8012/rtp/239.3.1.156:8148?$组播源
东南卫视,http://60.2.190.206:4000/rtp/239.253.92.201:6146$组播源
东南卫视,http://120.6.209.42:8866/rtp/239.253.92.201:6146$组播源
甘肃卫视,http://114.105.184.92:9901/tsfile/live/1046_1.m3u8$订阅源
甘肃卫视,http://123.159.129.209:9901/tsfile/live/0141_1.m3u8$订阅源
甘肃卫视,http://123.159.135.189:9901/tsfile/live/0141_1.m3u8$订阅源
甘肃卫视,http://221.222.162.206:8888/udp/239.3.1.49:8188$订阅源
甘肃卫视,http://222.129.139.229:8888/udp/239.3.1.49:8188$订阅源
甘肃卫视,http://114.249.215.204:9888/udp/239.3.1.49:8188$订阅源
甘肃卫视,http://www.erbao1981.top:8188/udp/239.76.246.94:1234$订阅源
甘肃卫视,http://www.erbao1981.top:8188/udp/239.76.253.94:9000$订阅源
甘肃卫视,http://my.saopanda.top:18889/udp/239.3.1.49:8188###HLS$订阅源
甘肃卫视,http://111.196.129.152:20000/udp/239.3.1.49:8188$订阅源
甘肃卫视,http://221.222.162.206:8888/rtp/239.3.1.49:8188$组播源
甘肃卫视,http://115.60.241.249:2000/rtp/225.1.4.42:1071$组播源
甘肃卫视,http://117.92.190.96:8686/rtp/239.49.1.238:6000$组播源
甘肃卫视,http://mom.cloudns.be:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源
广西卫视,http://115.48.61.253:9901/tsfile/live/0113_1.m3u8$订阅源
广西卫视,http://115.48.63.1:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
广西卫视,http://123.52.111.129:9901/tsfile/live/0113_1.m3u8$订阅源
广西卫视,http://58.19.43.46:9901/tsfile/live/1004_1.m3u8$订阅源
广西卫视,http://115.48.61.74:9901/tsfile/live/0113_1.m3u8$订阅源
广西卫视,http://123.159.129.209:9901/tsfile/live/0112_1.m3u8$订阅源
广西卫视,http://123.159.135.189:9901/tsfile/live/0112_1.m3u8$订阅源
广西卫视,http://117.190.144.101:1111/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
广西卫视,http://221.222.162.206:8888/udp/239.3.1.39:8300$订阅源
广西卫视,http://60.2.190.206:4000/udp/239.253.92.76:8043$订阅源
广西卫视,http://221.222.162.206:8888/rtp/239.3.1.39:8300$组播源
广西卫视,http://60.223.69.250:10000/rtp/226.0.2.231:9760$组播源
广西卫视,http://60.2.190.206:4000/rtp/239.253.92.76:8043$组播源
广西卫视,http://mom.cloudns.be:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源
贵州卫视,http://115.48.63.1:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
贵州卫视,http://113.57.111.4:1111/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
贵州卫视,http://58.19.43.46:9901/tsfile/live/1011_1.m3u8$订阅源
贵州卫视,http://219.159.91.10:9901/tsfile/live/0005_2.m3u8?key=txiptv&playlive=0&authid=0$订阅源
贵州卫视,http://114.105.184.92:9901/tsfile/live/0120_1.m3u8$订阅源
贵州卫视,http://115.48.61.74:9901/tsfile/live/0120_1.m3u8$订阅源
贵州卫视,http://123.159.129.209:9901/tsfile/live/0142_1.m3u8$订阅源
贵州卫视,http://123.159.135.189:9901/tsfile/live/0142_1.m3u8$订阅源
贵州卫视,http://117.190.144.101:1111/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
贵州卫视,http://221.222.162.206:8888/udp/239.3.1.149:8076$订阅源
贵州卫视,http://221.219.96.192:8012/rtp/239.3.1.149:8076?$组播源
贵州卫视,http://60.223.69.250:10000/rtp/226.0.2.180:9352$组播源
贵州卫视,http://60.2.190.206:4000/rtp/239.253.92.105:6055$组播源
贵州卫视,http://mom.cloudns.be:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源
海南卫视,http://113.57.111.4:1111/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
海南卫视,http://114.105.184.92:9901/tsfile/live/0114_1.m3u8$订阅源
海南卫视,http://221.222.162.206:8888/udp/239.3.1.45:8304$订阅源
海南卫视,http://60.2.190.206:4000/udp/239.253.93.155:6323$订阅源
海南卫视,http://120.6.209.42:8866/udp/239.253.93.155:6323$订阅源
海南卫视,http://222.129.139.229:8888/udp/239.3.1.45:8304$订阅源
海南卫视,http://114.249.215.204:9888/udp/239.3.1.45:8304$订阅源
海南卫视,http://www.erbao1981.top:8188/udp/239.76.253.203:9000$订阅源
海南卫视,http://www.erbao1981.top:8188/udp/239.76.246.203:1234$订阅源
海南卫视,http://111.196.129.152:20000/udp/239.3.1.45:8304$订阅源
海南卫视,http://60.223.69.250:10000/rtp/226.0.2.212:9608$组播源
海南卫视,http://60.2.190.206:4000/rtp/239.253.93.155:6323$组播源
海南卫视,http://120.6.209.42:8866/rtp/239.253.93.155:6323$组播源
河北卫视,http://115.48.63.1:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河北卫视,http://114.105.184.92:9901/tsfile/live/1044_1.m3u8$订阅源
河北卫视,http://115.48.61.74:9901/tsfile/live/0117_1.m3u8$订阅源
河北卫视,http://123.159.129.209:9901/tsfile/live/0111_2.m3u8$订阅源
河北卫视,http://123.159.135.189:9901/tsfile/live/0111_2.m3u8$订阅源
河北卫视,http://117.190.144.101:1111/tsfile/live/1014_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
河北卫视,http://221.222.162.206:8888/udp/239.3.1.148:8072$订阅源
河北卫视,http://60.2.190.206:4000/udp/239.253.92.154:6011$订阅源
河北卫视,http://120.6.209.42:8866/udp/239.253.92.154:6011$订阅源
河北卫视,http://222.129.139.229:8888/udp/239.3.1.148:8072$订阅源
河北卫视,http://221.219.96.192:8012/rtp/239.3.1.148:8072?$组播源
河北卫视,http://60.223.69.250:10000/rtp/226.0.2.178:9336$组播源
河北卫视,http://60.2.190.206:4000/rtp/239.253.92.154:6011$组播源
河北卫视,http://mom.cloudns.be:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源
河南卫视,http://182.113.6.165:9901/tsfile/live/0109_2.m3u8$订阅源
河南卫视,http://115.48.61.253:9901/tsfile/live/0139_1.m3u8$订阅源
河南卫视,http://115.48.63.1:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河南卫视,http://123.52.111.129:9901/tsfile/live/0139_1.m3u8$订阅源
河南卫视,http://113.57.111.4:1111/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河南卫视,http://58.19.43.46:9901/tsfile/live/1006_1.m3u8$订阅源
河南卫视,http://114.105.184.92:9901/tsfile/live/0139_1.m3u8$订阅源
河南卫视,http://115.48.61.74:9901/tsfile/live/0139_1.m3u8$订阅源
河南卫视,http://123.159.129.209:9901/tsfile/live/0121_1.m3u8$订阅源
河南卫视,http://123.159.135.189:9901/tsfile/live/0121_1.m3u8$订阅源
河南卫视,http://221.222.162.206:8888/rtp/239.3.1.27:8128$组播源
河南卫视,http://60.223.69.250:10000/rtp/226.0.2.52:8328$组播源
河南卫视,http://60.2.190.206:4000/rtp/239.253.92.137:6144$组播源
河南卫视,http://mom.cloudns.be:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源
吉林卫视,http://115.48.61.253:9901/tsfile/live/0116_1.m3u8$订阅源
吉林卫视,http://115.48.63.1:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
吉林卫视,http://58.19.43.46:9901/tsfile/live/1007_1.m3u8$订阅源
吉林卫视,http://115.48.61.74:9901/tsfile/live/0116_1.m3u8$订阅源
吉林卫视,http://123.159.129.209:9901/tsfile/live/0116_2.m3u8$订阅源
吉林卫视,http://123.159.135.189:9901/tsfile/live/0116_2.m3u8$订阅源
吉林卫视,http://221.222.162.206:8888/udp/239.3.1.240:8172$订阅源
吉林卫视,http://60.2.190.206:4000/udp/239.253.92.202:6147$订阅源
吉林卫视,http://120.6.209.42:8866/udp/239.253.92.202:6147$订阅源
吉林卫视,http://222.129.139.229:8888/udp/239.3.1.240:8172$订阅源
吉林卫视,http://221.222.162.206:8888/rtp/239.3.1.240:8172$组播源
吉林卫视,http://221.219.96.192:8012/rtp/239.3.1.240:8172?$组播源
吉林卫视,http://60.223.69.250:10000/rtp/226.0.2.58:8376$组播源
吉林卫视,http://mom.cloudns.be:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源
江苏卫视,http://182.113.6.165:9901/tsfile/live/0121_1.m3u8$订阅源
江苏卫视,http://115.48.61.253:9901/tsfile/live/0127_1.m3u8$订阅源
江苏卫视,http://115.48.63.1:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江苏卫视,http://113.57.111.4:1111/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江苏卫视,http://58.19.43.46:9901/tsfile/live/1038_1.m3u8$订阅源
江苏卫视,http://114.105.184.92:9901/tsfile/live/0127_1.m3u8$订阅源
江苏卫视,http://112.46.85.60:8009/hls/33/index.m3u8$订阅源
江苏卫视,http://115.48.61.74:9901/tsfile/live/0127_1.m3u8$订阅源
江苏卫视,http://113.220.233.228:9999/tsfile/live/0127_1.m3u8$订阅源
江苏卫视,http://123.159.129.209:9901/tsfile/live/0017_1.m3u8$订阅源
江苏卫视,http://221.222.162.206:8888/rtp/239.3.1.135:8028$组播源
江苏卫视,http://221.219.96.192:8012/rtp/239.3.1.135:8028?$组播源
江苏卫视,http://60.223.69.250:10000/rtp/226.0.2.176:9320$组播源
江苏卫视,http://mom.cloudns.be:9901/tsfile/live/0135_2.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源
江西卫视,http://115.48.61.253:9901/tsfile/live/0138_1.m3u8$订阅源
江西卫视,http://115.48.63.1:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江西卫视,http://123.52.111.129:9901/tsfile/live/0138_1.m3u8$订阅源
江西卫视,http://113.57.111.4:1111/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江西卫视,http://58.19.43.46:9901/tsfile/live/1045_1.m3u8$订阅源
江西卫视,http://114.105.184.92:9901/tsfile/live/0138_1.m3u8$订阅源
江西卫视,http://115.48.61.74:9901/tsfile/live/0138_1.m3u8$订阅源
江西卫视,http://113.220.233.228:9999/tsfile/live/0138_1.m3u8$订阅源
江西卫视,http://123.159.129.209:9901/tsfile/live/0130_1.m3u8$订阅源
江西卫视,http://123.159.135.189:9901/tsfile/live/0130_1.m3u8$订阅源
江西卫视,http://221.219.96.192:8012/rtp/239.3.1.123:8164?$组播源
江西卫视,http://60.223.69.250:10000/rtp/226.0.2.54:8344$组播源
江西卫视,http://60.2.190.206:4000/rtp/239.253.92.19:6145$组播源
江西卫视,http://mom.cloudns.be:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源
辽宁卫视,http://182.113.6.165:9901/tsfile/live/0125_1.m3u8$订阅源
辽宁卫视,http://115.48.61.253:9901/tsfile/live/0121_1.m3u8$订阅源
辽宁卫视,http://115.48.63.1:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
辽宁卫视,http://123.52.111.129:9901/tsfile/live/0121_1.m3u8$订阅源
辽宁卫视,http://113.57.111.4:1111/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
辽宁卫视,http://58.19.43.46:9901/tsfile/live/1041_1.m3u8$订阅源
辽宁卫视,http://114.105.184.92:9901/tsfile/live/0121_1.m3u8$订阅源
辽宁卫视,http://115.48.61.74:9901/tsfile/live/0121_1.m3u8$订阅源
辽宁卫视,http://123.159.129.209:9901/tsfile/live/0123_1.m3u8$订阅源
辽宁卫视,http://123.159.135.189:9901/tsfile/live/0123_1.m3u8$订阅源
